FCID,ABAM_COV,ABGRC_COV,ABPRSH_COV,ACMA3_COV,ALRH2_COV,ALRU2_COV,CADE27_COV,CHCH7_COV,CHLA_COV,LIDE3_COV,NOTALY_COV,PIBR_COV,PICO_COV,PIJE_COV,PILA_COV,PIPO_COV,PISI_COV,PSME_COV,QUCH2_COV,QUGA4_COV,QUKE_COV,TABR2_COV,THPL_COV,TSHE_COV,UMCA_COV
55369,0.0,60.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5964,0.0,2.0,4.0,0.0,0.0,0.0,0.0
55370,0.0,28.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7633,0.0,5.0,0.0,0.0,0.0,0.0,0.0
55371,0.0,25.0,0.0,0.0,0.0,0.0,24.4216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55372,0.0,32.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55373,0.0,41.7252,0.0,0.0,0.0,0.0,24.4216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3383,5.0,0.0,0.0,0.0,0.0,0.0,0.0
55374,0.0,30.0,0.0,5.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6987,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55375,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,5.0,0.0,0.0,0.0,0.0,0.0,0.0
55376,0.0,47.7954,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2372,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55377,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.3415,0.0,0.0,3.0,0.0,0.0,0.0,0.0
55378,0.0,42.305,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55379,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,42.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2324,0.0,0.0,0.0,0.0,0.0,2.0,0.0
55380,0.0,10.0,0.0,0.0,0.0,0.0,32.2943,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,42.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55381,0.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,55.0671,0.0,5.0,0.0,0.0,0.0,0.0,0.0
55382,0.0,5.0,0.0,0.0,0.0,0.0,21.3372,10.4166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,39.3469,35.0,0.0,0.0,0.0,0.0,0.0,0.0
55383,0.0,38.0,0.0,0.0,0.0,0.0,17.3041,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.3415,5.0,0.0,0.0,0.0,0.0,0.0,0.0
55384,0.0,28.0,0.0,0.0,0.0,0.0,10.0,18.9416,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,42.8791,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55385,0.0,9.5163,0.0,4.0,0.0,0.0,14.7856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3951,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55386,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,25.9182,34.9491,0.0,0.0,0.0,0.0,0.0,0.0
55387,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,37.4998,20.0,0.0,0.0,0.0,0.0,0.0,0.0
55388,0.0,6.0,0.0,10.0,0.0,2.0,5.0,6.7606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7633,18.0,0.0,0.0,0.0,10.0,3.0,0.0
55389,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1905,6.7606,0.0,42.305,5.0,0.0,0.0,0.0,0.0,3.0,0.0
55390,0.0,25.9182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55391,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3383,0.0,0.0,0.0,0.0,7.0,10.0,0.0
55392,0.0,7.6884,0.0,2.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8791,0.0,0.0,0.0,0.0,4.0,2.0,0.0
55393,0.0,40.0,0.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6069,0.0,31.6139,0.0,0.0,7.6884,0.0,2.0,0.0,0.0
55394,0.0,18.1269,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7606,0.0,0.0,25.9182,14.0,0.0,0.0,0.0,14.0,6.0,0.0
55395,0.0,25.9182,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2334,0.0,0.0,0.0,0.0,2.0,0.0,0.0
55396,0.0,6.0,0.0,0.0,0.0,0.0,11.308,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5479,30.0,0.0,0.0,0.0,0.0,0.0,0.0
55397,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,10.0,0.0,0.0,0.0,0.0,0.0,0.0
55398,0.0,7.6884,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,20.0,0.0,0.0,0.0,0.0,4.0,0.0
55399,0.0,8.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
55400,0.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305,3.0,0.0,0.0,0.0,6.0,4.0,0.0
55401,0.0,12.0,0.0,0.0,0.0,0.0,3.0,21.3372,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,0.0,31.6139,10.0,0.0,0.0,0.0,0.0,0.0,0.0
55402,0.0,0.0,0.0,0.0,0.0,0.0,4.8771,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55403,0.0,20.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1395,3.0,0.0,0.0,4.0,0.0,0.0,0.0
55404,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5163,0.0,52.7633,0.0,0.0,2.0,0.0,0.0,0.0,0.0
55405,0.0,22.8948,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1736,6.0,0.0,0.0,0.0,24.4216,2.0,0.0
55406,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5312,0.0,0.0,0.0,0.0,19.7481,2.0,0.0
55407,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,49.3383,10.0,3.0,0.0,0.0,0.0,0.0,0.0
55408,0.0,0.0,0.0,10.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2372,6.0,0.0,0.0,0.0,0.0,2.0,0.0
55409,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3259,14.0,0.0,0.0,0.0,0.0,0.0,0.0
55410,0.0,15.0,0.0,0.0,0.0,2.0,5.8235,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0181,8.0,0.0,0.0,0.0,0.0,0.0,0.0
55411,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8771,12.1905,0.0,50.3415,5.0,0.0,0.0,0.0,0.0,0.0,0.0
55412,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,0.0,52.7633,4.0,0.0,0.0,0.0,0.0,0.0,0.0
55413,0.0,32.968,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,51.8091,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55414,0.0,6.0,0.0,1.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.3415,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55415,0.0,2.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43.4475,5.0,0.0,4.0,0.0,0.0,0.0,0.0
55416,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,32.968,3.0,0.0,4.0,0.0,0.0,0.0,1.0
55417,0.0,36.2372,0.0,0.0,0.0,0.0,11.308,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5312,5.0,0.0,0.0,0.0,0.0,0.0,0.0
55418,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.9182,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55419,0.0,4.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5217,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55420,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.968,0.0,34.2953,0.0,0.0,0.0,0.0,0.0
55421,0.0,36.2372,0.0,0.0,0.0,0.0,10.4166,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305,0.0,0.0,0.0,3.0,0.0,0.0,0.0
55422,0.0,55.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6649,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55423,0.0,43.4475,0.0,0.0,0.0,0.0,31.6139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55424,0.0,0.0,0.0,20.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,68.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55425,0.0,0.0,0.0,0.0,0.0,0.0,40.5479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.343,7.0,0.0,0.0,0.0,0.0,0.0,0.0
55426,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1905,0.0,0.0,56.8289,7.0,0.0,7.0,0.0,0.0,0.0,0.0
55427,0.0,15.0,0.0,0.0,0.0,0.0,31.6139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8289,3.0,0.0,5.0,0.0,0.0,0.0,0.0
55428,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,65.0062,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,65.0062,4.0,0.0,0.0,0.0,0.0,0.0,0.0
55430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5479,70.0,0.0,0.0,0.0,0.0,0.0,0.0
55431,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0671,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55432,0.0,0.0,0.0,0.0,0.0,0.0,10.4166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.343,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55433,0.0,2.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55434,0.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0102,0.0,0.0,3.0,0.0,0.0,2.0,0.0
55435,0.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,32.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6621,0.0,0.0,0.0,0.0,0.0,20.5466,0.0
55436,0.0,8.0,0.0,0.0,0.0,0.0,20.5466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55437,0.0,40.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4475,1.0,0.0,2.0,2.0,0.0,0.0,0.0
55438,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9416,0.0,47.7954,2.0,0.0,3.0,0.0,0.0,0.0,0.0
55439,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0642,0.0,52.7633,0.0,0.0,2.0,0.0,0.0,0.0,0.0
55440,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2056,1.0,0.0,1.0,3.0,0.0,0.0,0.0
55441,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55442,0.0,39.3469,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55443,0.0,13.0642,0.0,12.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4475,1.0,0.0,0.0,0.0,3.0,0.0,0.0
55444,0.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,69.8806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55445,0.0,25.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,0.0,0.0,10.0,0.0,0.0,0.0,0.0
55446,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55447,0.0,40.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55448,0.0,40.0,0.0,0.0,0.0,0.0,12.1905,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55449,0.0,63.2121,0.0,0.0,0.0,0.0,0.0,15.0,5.8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1199,0.0,0.0,0.0,0.0,0.0,3.0,0.0
55450,0.0,60.0,0.0,0.0,0.0,0.0,31.6139,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55451,0.0,15.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55452,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,0.0,0.0,0.0,0.0,10.4166,32.968,0.0
55453,0.0,30.0,0.0,0.0,0.0,0.0,5.8235,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55454,0.0,0.0,0.0,0.0,0.0,0.0,33.635,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,55.0671,10.0,4.0,0.0,0.0,0.0,0.0,0.0
55455,0.0,45.0,0.0,15.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55456,0.0,35.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9292,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55457,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55458,0.0,0.0,0.0,0.0,0.0,0.0,32.968,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0671,0.0,0.0,15.0,0.0,0.0,0.0,0.0
55459,0.0,42.305,0.0,3.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,0.0,0.0,0.0,0.0,0.0,8.6069,0.0
55460,0.0,9.5163,0.0,10.0,0.0,0.0,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,29.5312,0.0
55461,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3469,0.0,36.2372,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55462,0.0,32.968,0.0,0.0,0.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,55.0671,0.0,0.0,0.0,0.0,0.0,12.0,0.0
55463,0.0,8.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6884,0.0,0.0,50.3415,10.0,0.0,0.0,0.0,0.0,0.0,0.0
55464,0.0,15.0,0.0,0.0,0.0,0.0,22.1199,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,63.2121,8.0,0.0,0.0,0.0,0.0,2.0,0.0
55465,0.0,13.0642,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
55466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55467,0.0,36.2372,0.0,0.0,0.0,0.0,19.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55468,0.0,22.1199,0.0,8.0,0.0,0.0,20.5466,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55469,0.0,13.9292,0.0,40.0,0.0,0.0,25.9182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,42.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55470,0.0,22.1199,0.0,0.0,0.0,0.0,29.5312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,42.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55471,0.0,20.5466,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9292,0.0,39.3469,12.0,0.0,0.0,0.0,0.0,0.0,0.0
55472,0.0,15.0,0.0,0.0,0.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,42.305,5.0,0.0,0.0,0.0,0.0,0.0,0.0
55473,0.0,29.5312,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.5312,7.0,0.0,0.0,0.0,0.0,0.0,0.0
55474,0.0,32.968,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3469,5.0,0.0,0.0,0.0,0.0,0.0,0.0
55475,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,47.7954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,65.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55477,0.0,29.5312,0.0,0.0,0.0,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9292,0.0,42.305,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55478,0.0,8.0,0.0,0.0,0.0,0.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55479,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,61.3259,0.0,10.0,0.0,0.0,0.0,0.0,0.0
55480,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55481,0.0,45.1188,0.0,0.0,0.0,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55482,0.0,18.1269,0.0,0.0,0.0,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,59.343,4.0,0.0,0.0,0.0,0.0,0.0,0.0
55483,0.0,19.7481,0.0,0.0,0.0,0.0,23.6621,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47.7954,0.0,3.0,0.0,0.0,0.0,0.0,0.0
55484,0.0,22.1199,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.3415,0.0,3.0,0.0,0.0,0.0,0.0,0.0
55485,0.0,32.968,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1905,0.0,0.0,32.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55486,0.0,25.9182,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4216,0.0,0.0,2.0,15.0,0.0,0.0,0.0
55487,0.0,37.4998,0.0,17.0,0.0,0.0,24.4216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55488,0.0,2.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,22.8948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55489,0.0,0.0,0.0,0.0,0.0,0.0,55.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
55490,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,0.0,0.0,3.0,0.0,0.0,0.0,0.0
55491,0.0,35.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305,0.0,0.0,3.0,0.0,0.0,0.0,0.0
55492,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,0.0,0.0,3.0,0.0,0.0,0.0,0.0
55493,0.0,25.0,0.0,0.0,0.0,0.0,19.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,42.305,0.0,0.0,7.0,0.0,0.0,0.0,0.0
55494,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55495,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7633,0.0,0.0,4.0,0.0,0.0,0.0,6.0
55496,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55497,0.0,30.2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,0.0,0.0,0.0,7.0,0.0,0.0,0.0
55498,0.0,45.6649,0.0,3.0,0.0,0.0,11.308,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.823,0.0,0.0,0.0,3.0,0.0,0.0,0.0
55499,0.0,14.0,0.0,8.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6987,0.0,0.0,0.0,2.0,0.0,0.0,0.0
